Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_7days_Max,Year,Month,Day,DOY
9/16/2004,13.873159,11.852622,6.862891,9.0452905,9.0452905,2400.167852,16.38230086,11.83114657,4.521172939,7.0318847,2004,9,16,260
9/17/2004,15.8603525,10.843686,4.4021964,9.53441925,9.53441925,2409.702271,16.16834964,11.653733,4.504176291,7.0318847,2004,9,17,261
9/18/2004,13.8622,9.298607,23.899199,7.7628035,7.7628035,2417.465075,15.3417795,11.06798286,7.490430976,23.899199,2004,9,18,262
9/19/2004,15.815474,9.553286,1.4890869,8.86678,8.86678,2426.331855,14.93028579,10.667475,7.6980898,23.899199,2004,9,19,263
9/20/2004,14.987416,9.223946,0,8.288081,8.288081,2434.619936,14.9944875,10.289095,6.8883678,23.899199,2004,9,20,264
9/21/2004,15.417859,10.820465,0.15705839,9.301562,9.301562,2443.921498,14.8409855,10.29876171,6.263188056,23.899199,2004,9,21,265
9/22/2004,14.312578,11.87303,3.4507108,9.275204,9.275204,2453.196702,14.87557693,10.49509171,5.751591784,23.899199,2004,9,22,266
9/23/2004,16.455755,11.641719,0.3803152,10.231137,10.231137,2463.427839,15.24451921,10.46496271,4.825509527,23.899199,2004,9,23,267
9/24/2004,17.741663,10.147034,0.039457537,10.1267485,10.1267485,2473.554587,15.51327786,10.365441,4.202261118,23.899199,2004,9,24,268
9/25/2004,18.153206,10.997441,0.03439387,10.7577235,10.7577235,2484.312311,16.12627871,10.60813157,0.793003242,3.4507108,2004,9,25,269
9/26/2004,18.201368,11.124345,0.020306792,10.8452565,10.8452565,2495.157567,16.46712071,10.83256857,0.583177513,3.4507108,2004,9,26,270
9/27/2004,18.452969,11.286341,0.0690618,11.052055,11.052055,2506.209622,16.96219971,11.12719643,0.593043484,3.4507108,2004,9,27,271
9/28/2004,18.552095,11.42423,0.028435638,11.1705625,11.1705625,2517.380185,17.40994771,11.21344857,0.574668805,3.4507108,2004,9,28,272
9/29/2004,16.149448,11.594681,0.020351805,10.0544645,10.0544645,2527.434649,17.67235771,11.17368443,0.08461752,0.3803152,2004,9,29,273
9/30/2004,17.140131,11.106596,0,10.3057635,10.3057635,2537.740413,17.77012571,11.09723829,0.030286777,0.0690618,2004,9,30,274
10/1/2004,19.167124,10.027791,0,10.7798575,10.7798575,2548.52027,17.973763,11.08020357,0.024649986,0.0690618,2004,10,1,275
10/2/2004,19.484785,9.795575,0,10.82258,10.82258,2559.34285,18.16398857,10.90850843,0.019736576,0.0690618,2004,10,2,276
10/3/2004,18.813725,9.950822,0.020635597,10.5646735,10.5646735,2569.907524,18.25146814,10.74086229,0.019783549,0.0690618,2004,10,3,277
10/4/2004,16.06388,9.442476,0.021845523,8.935578,8.935578,2578.843102,17.91016971,10.477453,0.013038366,0.028435638,2004,10,4,278
10/5/2004,13.572467,9.345241,7.1051855,7.641254,7.641254,2586.484356,17.19879429,10.18045457,1.024002632,7.1051855,2004,10,5,279
10/6/2004,16.591446,10.833717,3.2966664,9.8949815,9.8949815,2596.379337,17.26193686,10.07174543,1.492047574,7.1051855,2004,10,6,280
10/7/2004,14.328578,8.759723,0.020856788,7.7265505,7.7265505,2604.105888,16.86028643,9.736477857,1.495027115,7.1051855,2004,10,7,281
10/8/2004,14.722182,11.266659,19.40228,9.1768205,9.1768205,2613.282708,16.22529471,9.913459,4.266781401,19.40228,2004,10,8,282
10/9/2004,12.373084,10.092112,4.146241,7.414998,7.414998,2620.697706,15.20933743,9.955821429,4.859101544,19.40228,2004,10,9,283
10/10/2004,14.589946,11.280806,0.3827197,9.117776,9.117776,2629.815482,14.60594043,10.14581914,4.910827844,19.40228,2004,10,10,284
10/11/2004,14.259231,11.871142,0.2107385,9.2475865,9.2475865,2639.063069,14.34813343,10.49277143,4.937812555,19.40228,2004,10,11,285
10/12/2004,17.4804,10.453954,0.045142516,10.149577,10.149577,2649.212646,14.90640957,10.651159,3.929234986,19.40228,2004,10,12,286
10/13/2004,17.750235,10.384857,0.049285132,10.249946,10.249946,2659.462592,15.07195086,10.58703614,3.465323377,19.40228,2004,10,13,287
10/14/2004,14.374279,10.849111,0.0728555,8.794095,8.794095,2668.256687,15.07847957,10.88552014,3.472751764,19.40228,2004,10,14,288
10/15/2004,14.109975,12.289636,0.62734675,9.3822055,9.3822055,2677.638892,14.99102143,11.03165971,0.790618443,4.146241,2004,10,15,289
10/16/2004,15.293476,10.920842,0.8330579,9.289559,9.289559,2686.928451,15.40822029,11.15004971,0.317306571,0.8330579,2004,10,16,290
10/17/2004,11.416572,8.858389,17.324116,6.3198805,6.3198805,2693.248332,14.95488114,10.80399014,2.737506043,17.324116,2004,10,17,291
10/18/2004,11.839504,7.8475385,6.1090984,6.02592125,6.02592125,2699.274253,14.60920586,10.22918964,3.580128885,17.324116,2004,10,18,292
10/19/2004,12.576995,8.765179,1.780298,6.853487,6.853487,2706.12774,13.90871943,9.987936071,3.82800824,17.324116,2004,10,19,293
10/20/2004,12.326002,7.67324,0.36632806,6.182021,6.182021,2712.309761,13.133829,9.600562214,3.873300087,17.324116,2004,10,20,294
10/21/2004,11.850712,7.1060386,0.99912834,5.6607753,5.6607753,2717.970536,12.77331943,9.065837586,4.005624779,17.324116,2004,10,21,295
10/22/2004,11.03325,7.60772,12.161674,5.502885,5.502885,2723.473421,12.33378729,8.396992443,5.653385814,17.324116,2004,10,22,296
10/23/2004,10.167365,4.524873,1.7063059,3.528519,3.528519,2727.00194,11.60148571,7.483282586,5.778135529,17.324116,2004,10,23,297
10/24/2004,9.801411,4.507704,0.6785749,3.3369575,3.3369575,2730.338898,11.37074843,6.861756157,3.400201086,12.161674,2004,10,24,298
10/25/2004,9.175232,6.6601954,6.5020766,4.1001137,4.1001137,2734.439012,10.99013814,6.692135714,3.456340829,12.161674,2004,10,25,299
10/26/2004,12.884988,6.4905396,0.021825593,5.8701638,5.8701638,2740.309175,11.03413714,6.367187229,3.205130485,12.161674,2004,10,26,300
10/27/2004,11.713523,4.8454885,0.03843447,4.46190575,4.46190575,2744.771081,10.94664014,5.963222729,3.158288543,12.161674,2004,10,27,301
10/28/2004,8.849333,5.959075,1.8640459,3.586604,3.586604,2748.357685,10.51787171,5.799370786,3.281848195,12.161674,2004,10,28,302
10/29/2004,10.91331,7.841083,7.7102537,5.5595965,5.5595965,2753.917282,10.50073743,5.832708357,2.645931009,7.7102537,2004,10,29,303
10/30/2004,12.211979,6.271732,0.8790599,5.4242555,5.4242555,2759.341537,10.79282514,6.082259643,2.527753009,7.7102537,2004,10,30,304
10/31/2004,9.19078,3.7320466,0.8394804,2.6438133,3.8176,2763.159137,10.70559214,5.971451443,2.550739509,7.7102537,2004,10,31,305
11/1/2004,7.1280017,4.48255,29.576162,1.98767585,1.98767585,2765.146813,10.41313067,5.660359243,5.847037423,29.576162,2004,11,1,306
11/2/2004,9.116984,5.2849407,10.688178,3.38336235,3.38336235,2768.530175,9.874844386,5.488130829,7.370802053,29.576162,2004,11,2,307
11/3/2004,9.371972,3.384387,0,2.5605795,3.8176,2772.347775,9.5403371,5.279402043,7.365311414,29.576162,2004,11,3,308
11/4/2004,8.456883,3.4230568,0,2.1223699,3.8176,2776.165375,9.484272814,4.917113729,7.099019143,29.576162,2004,11,4,309
11/5/2004,9.319197,6.226574,0.10682633,3.9552855,3.9552855,2780.120661,9.256542386,4.686469586,6.012815233,29.576162,2004,11,5,310
11/6/2004,8.6347,7.400138,26.434582,4.199819,4.199819,2784.32048,8.745502529,4.847670443,9.663604104,29.576162,2004,11,6,311
11/7/2004,10.187598,7.825738,9.292398,5.189068,5.189068,2789.509548,8.8879051,5.4324835,10.87116376,29.576162,2004,11,7,312
11/8/2004,12.7385,8.548543,0.096236095,6.8259215,6.8259215,2796.335469,9.689404857,6.013339643,6.659745775,26.434582,2004,11,8,313
11/9/2004,11.213718,8.750049,0.30285785,6.1642835,6.1642835,2802.499753,9.988938286,6.508355114,5.176128611,26.434582,2004,11,9,314
11/10/2004,12.012568,6.637869,0,5.5076185,5.5076185,2808.007371,10.36616629,6.973138257,5.176128611,26.434582,2004,11,10,315
11/11/2004,9.865801,4.4923635,0.07657455,3.36148225,3.36148225,2811.368854,10.56744029,7.125896357,5.187067832,26.434582,2004,11,11,316
11/12/2004,8.447501,3.5567787,0.80463505,2.18453985,3.8176,2815.186454,10.44291229,6.744497029,5.286754792,26.434582,2004,11,12,317
11/13/2004,9.114518,6.9954576,2.2337,4.2373878,4.2373878,2819.423841,10.51145771,6.686685543,1.829485935,9.292398,2004,11,13,318
11/14/2004,10.781217,7.8135967,6.195676,5.47980685,5.47980685,2824.903648,10.59626043,6.684951071,1.387097078,6.195676,2004,11,14,319
11/15/2004,12.836811,8.0225,11.169172,6.6120555,6.6120555,2831.515704,10.61030486,6.609802071,2.968945064,11.169172,2004,11,15,320
11/16/2004,9.973371,5.7152767,4.272119,4.02672385,4.02672385,2835.542428,10.43311243,6.176263171,3.535982371,11.169172,2004,11,16,321
11/17/2004,8.95555,3.8386784,0.2843098,2.5795142,2.5795142,2838.121942,9.996395571,5.7763788,3.576598057,11.169172,2004,11,17,322
11/18/2004,9.202828,4.891714,5.9993033,3.229671,3.229671,2841.351613,9.901685143,5.833428871,4.422702164,11.169172,2004,11,18,323
11/19/2004,7.480439,3.7727206,0.09751715,1.8089798,3.8176,2845.169213,9.763533429,5.864277714,4.321685321,11.169172,2004,11,19,324
11/20/2004,5.882772,2.5027187,0,0.37514535,3.8176,2848.986813,9.301855429,5.222457871,4.002585321,11.169172,2004,11,20,325
11/21/2004,5.203336,2.1651382,0.8872321,-0.1333629,3.8176,2852.804413,8.505015286,4.415535229,3.244236193,11.169172,2004,11,21,326
11/22/2004,7.251207,4.975981,2.9691856,2.295994,2.295994,2855.100407,7.707071857,3.980318229,2.072809564,5.9993033,2004,11,22,327
11/23/2004,7.6061497,6.3035045,8.129181,3.1372271,3.1372271,2858.237634,7.368897386,4.064350771,2.623818421,8.129181,2004,11,23,328
11/24/2004,10.011538,6.816236,31.546032,4.596287,4.596287,2862.833921,7.519752814,4.489716143,7.089778736,31.546032,2004,11,24,329
11/25/2004,10.123951,5.305767,0.6711437,3.897259,3.897259,2866.73118,7.651341814,4.548866571,6.328613079,31.546032,2004,11,25,330
11/26/2004,5.592084,2.6934066,5.9226193,0.3251453,3.8176,2870.54878,7.381576814,4.394678857,7.160770529,31.546032,2004,11,26,331
11/27/2004,7.110321,2.0076702,0.6164572,0.7413956,3.8176,2874.36638,7.556940957,4.323957643,7.248835843,31.546032,2004,11,27,332
11/28/2004,4.8559027,0.55550104,0.072908916,-1.11189813,3.8176,2878.18398,7.507307629,4.094009477,7.132503959,31.546032,2004,11,28,333
11/29/2004,4.1878686,0.7168979,4.613311,-1.36521675,3.8176,2882.00158,7.069687857,3.485569034,7.367379017,31.546032,2004,11,29,334
11/30/2004,4.0386195,0.9139515,0.55756044,-1.3413145,3.8176,2885.81918,6.560040686,2.715632891,6.285718937,31.546032,2004,11,30,335
12/1/2004,5.032917,0.87480915,0.09730262,-0.863736925,3.8176,2889.63678,5.848809114,1.866857627,1.793043311,5.9226193,2004,12,1,336
12/2/2004,4.6746182,2.8871477,0.86108905,-0.03671705,3.8176,2893.45438,5.070333,1.521340584,1.820178361,5.9226193,2004,12,2,337
12/3/2004,7.5835433,4.4038205,8.746131,2.1760819,2.1760819,2895.630462,5.354827186,1.765685427,2.223537175,8.746131,2004,12,3,338
12/4/2004,6.273261,3.939232,29.28298,1.2886465,1.2886465,2896.919108,5.235247186,2.041622827,6.318754718,29.28298,2004,12,4,339
12/5/2004,5.1167374,1.9584858,0.99154043,-0.2799884,3.8176,2900.736708,5.272509286,2.242049221,6.449987791,29.28298,2004,12,5,340
12/6/2004,3.8862712,1.929337,2.7976305,-0.9097959,3.8176,2904.554308,5.229423943,2.415254807,6.190604863,29.28298,2004,12,6,341
12/7/2004,5.2743998,2.2851138,5.469077,-0.0378432,3.8176,2908.371908,5.405963986,2.611135136,6.892250086,29.28298,2004,12,7,342
12/8/2004,9.045987,4.4242253,9.203316,2.91750615,2.91750615,2911.289414,5.9792597,3.118194586,8.19310914,29.28298,2004,12,8,343
12/9/2004,8.14243,5.699467,7.882676,3.1033485,3.1033485,2914.392763,6.474661386,3.519954486,9.19619299,29.28298,2004,12,9,344
12/10/2004,13.539768,5.4818654,25.100012,5.6932167,5.6932167,2920.08598,7.325550629,3.6739609,11.5324617,29.28298,2004,12,10,345
12/11/2004,11.250924,2.9872708,0.053617142,3.3014974,3.8176,2923.90358,8.036645343,3.537966443,7.356838439,25.100012,2004,12,11,346
12/12/2004,8.709819,1.9706167,0.101264276,1.52261785,3.8176,2927.72118,8.549942714,3.539699429,7.229656131,25.100012,2004,12,12,347
12/13/2004,9.629374,5.569145,5.5912714,3.7816595,3.7816595,2931.502839,9.370385971,4.059672,7.628747688,25.100012,2004,12,13,348
12/14/2004,9.767596,7.487124,13.624163,4.80976,4.80976,2936.312599,10.01227114,4.802816314,8.793759974,25.100012,2004,12,14,349
12/15/2004,8.707988,6.6067886,0.6147767,3.8397883,3.8397883,2940.152387,9.963985571,5.114611071,7.566825788,25.100012,2004,12,15,350
12/16/2004,7.851024,4.738105,0.7001294,2.4769645,2.4769645,2942.629352,9.922356143,4.977273643,6.540747703,25.100012,2004,12,16,351
12/17/2004,8.043101,4.358738,4.153258,2.3833195,2.3833195,2945.012671,9.137118,4.816826871,3.548354274,13.624163,2004,12,17,352
12/18/2004,9.774712,7.121126,0.6567968,4.630319,4.630319,2949.64299,8.926230571,5.407377614,3.634522797,13.624163,2004,12,18,353
12/19/2004,11.118255,7.2137036,0.3980079,5.3483793,5.3483793,2954.99137,9.270292857,6.156390029,3.676914743,13.624163,2004,12,19,354
12/20/2004,8.598334,3.0878458,0,2.0254899,3.8176,2958.80897,9.123001429,5.801918714,2.878161686,13.624163,2004,12,20,355
12/21/2004,6.6472764,3.3550754,0.12029992,1.1835759,3.8176,2962.62657,8.677241486,5.211626057,0.949038389,4.153258,2004,12,21,356
12/22/2004,7.0399346,3.3008418,0,1.3527882,3.8176,2966.44417,8.438948143,4.739347943,0.861213146,4.153258,2004,12,22,357
12/23/2004,5.7146077,1.8586509,0,-0.0309707,3.8176,2970.26177,8.133745814,4.327997357,0.76119466,4.153258,2004,12,23,358
12/24/2004,4.9472566,2.6194763,0.6971962,-0.03423355,3.8176,2974.07937,7.691482329,4.0795314,0.267471546,0.6971962,2004,12,24,359
12/25/2004,5.9058332,3.9800687,27.007166,1.12535095,1.12535095,2975.204721,7.138785357,3.630808929,4.031810003,27.007166,2004,12,25,360
12/26/2004,6.4046097,4.3468194,11.992192,1.55811455,1.55811455,2976.762835,6.465407457,3.221254043,5.688122017,27.007166,2004,12,26,361
12/27/2004,7.1578503,3.1404104,0.033641167,1.33153035,3.8176,2980.580435,6.259624071,3.228763271,5.692927898,27.007166,2004,12,27,362
12/28/2004,5.589404,1.6688588,0.115516186,-0.1884686,3.8176,2984.398035,6.108499443,2.987875186,5.692244508,27.007166,2004,12,28,363
12/29/2004,5.782652,3.0692656,5.9370966,0.6083588,3.8176,2988.215635,5.928887643,2.954792871,6.540401165,27.007166,2004,12,29,364
12/30/2004,5.989233,3.7772822,4.182391,1.0656576,3.8176,2992.033235,5.968119829,3.228883057,7.137885593,27.007166,2004,12,30,365
12/31/2004,4.708177,1.9238323,1.624904,-0.50159535,3.8176,2995.850835,5.9339656,3.129505343,7.270415279,27.007166,2004,12,31,366
1/1/2005,3.933849,1.3783072,0.64591926,-1.1615219,3.8176,3.8176,5.652253571,2.757825129,3.504522888,11.992192,2005,1,1,1
1/2/2005,3.5769396,-0.9164347,0.32266068,-2.48734755,3.8176,7.6352,5.2483007,2.005931686,1.837446985,5.9370966,2005,1,2,2
1/3/2005,2.790325,-2.3890893,0.06734296,-3.61698215,3.8176,11.4528,4.624368514,1.216003157,1.842261527,5.9370966,2005,1,3,3
1/4/2005,3.8183753,-2.1118805,0.032775983,-2.9643526,3.8176,15.2704,4.371364414,0.675897543,1.830441498,5.9370966,2005,1,4,4
1/5/2005,3.8057172,-1.9257243,0,-2.87760355,3.8176,19.088,4.088945157,-0.037672443,0.98228484,4.182391,2005,1,5,5
1/6/2005,3.0182924,-0.9698745,2.9985726,-2.79339105,3.8176,22.9056,3.664525071,-0.715837686,0.813167926,2.9985726,2005,1,6,6
1/7/2005,3.1667106,-0.16493692,3.0610397,-2.31671316,3.8176,26.7232,3.444315586,-1.014233289,1.018330169,3.0610397,2005,1,7,7
1/8/2005,1.7984594,-0.7333395,1.8907961,-3.28504005,3.8176,30.5408,3.139259929,-1.315897103,1.196169718,3.0610397,2005,1,8,8
1/9/2005,1.6133733,-2.0866795,2.0544932,-4.0542531,3.8176,34.3584,2.858750457,-1.483074931,1.443574363,3.0610397,2005,1,9,9
1/10/2005,1.9641354,-2.3339386,0.29057485,-4.0025016,3.8176,38.176,2.740723371,-1.47519626,1.475464633,3.0610397,2005,1,10,10
1/11/2005,2.3127959,-3.6919973,0.37823617,-4.5072007,3.8176,41.9936,2.5256406,-1.700927231,1.524816089,3.0610397,2005,1,11,11
1/12/2005,5.134058,1.0991015,0.46751744,-0.70102025,3.8176,45.8112,2.715403571,-1.26880926,1.591604294,3.0610397,2005,1,12,12
1/13/2005,2.1424549,-3.9394603,0,-4.7161027,3.8176,49.6288,2.590283929,-1.693035803,1.16323678,3.0610397,2005,1,13,13
1/14/2005,0.13013998,-5.782096,0,-6.64357801,3.8176,53.4464,2.156488126,-2.4954871,0.725945394,2.0544932,2005,1,14,14
1/15/2005,0.31785637,-5.2612214,1.536947,-6.289282515,3.8176,57.264,1.944973407,-3.142327371,0.675395523,2.0544932,2005,1,15,15
1/16/2005,4.6026225,-1.3755375,11.587146,-2.2040575,3.8176,61.0816,2.372009007,-3.040735657,2.037203066,11.587146,2005,1,16,16
1/17/2005,7.5699906,3.6876802,53.58947,1.8112354,3.8176,64.8992,3.172845464,-2.1805044,9.651330944,53.58947,2005,1,17,17
1/18/2005,10.832398,6.4944067,37.94506,4.84580235,4.84580235,69.74500235,4.389931479,-0.725303829,15.01802006,53.58947,2005,1,18,18
1/19/2005,12.932664,7.558842,24.545715,6.428153,6.428153,76.17315535,5.50401805,0.197516243,18.45776257,53.58947,2005,1,19,19
1/20/2005,9.783165,7.189606,16.158398,4.6687855,4.6687855,80.84194085,6.595548064,1.787382857,20.76610514,53.58947,2005,1,20,20
1/21/2005,11.353309,7.3387237,0.6231418,5.52841635,5.52841635,86.3703572,8.198857924,3.661785671,20.8551254,53.58947,2005,1,21,21
1/22/2005,10.3260975,8.238407,36.327995,5.46465225,5.46465225,91.83500945,9.628606657,5.590304014,25.82527511,53.58947,2005,1,22,22
1/23/2005,11.099409,8.495923,1.7418953,5.980066,5.980066,97.81507545,10.55671901,7.000512657,24.41881073,53.58947,2005,1,23,23
1/24/2005,11.102102,7.672094,0.5727502,5.569498,5.569498,103.3845735,11.06130636,7.569714629,16.84499361,37.94506,2005,1,24,24
1/25/2005,11.313707,6.656673,0.056660317,5.16759,5.16759,108.5521635,11.13006479,7.592895529,11.43236509,36.327995,2005,1,25,25
1/26/2005,10.137587,6.7670054,4.183569,4.6346962,4.6346962,113.1868597,10.73076807,7.479776014,8.523487088,36.327995,2005,1,26,26
1/27/2005,9.537782,6.6832595,0.4349299,4.29292075,4.29292075,117.4797804,10.69571336,7.4074408,6.27727736,36.327995,2005,1,27,27
1/28/2005,9.7815275,4.3091364,1.0377407,3.22773195,3.22773195,120.7075124,10.47117314,6.974642614,6.336505774,36.327995,2005,1,28,28
1/29/2005,8.543771,6.552285,1.4563471,3.730428,3.730428,124.4379404,10.21655507,6.733768043,1.354841788,4.183569,2005,1,29,29
1/30/2005,7.7704506,6.7592125,10.778294,3.44723155,3.44723155,127.8851719,9.740989586,6.485666543,2.645755888,10.778294,2005,1,30,30
1/31/2005,11.395229,6.812471,1.7764037,5.28625,5.28625,133.1714219,9.782864871,6.362863257,2.817706388,10.778294,2005,1,31,31
2/1/2005,10.052109,6.4008894,0.2365896,4.4088992,4.4088992,137.5803211,9.602636586,6.326322743,2.843410571,10.778294,2005,2,1,32
2/2/2005,10.053236,6.6287374,0,4.5233867,4.5233867,142.1037078,9.590586443,6.306570171,2.245757857,10.778294,2005,2,2,33
2/3/2005,9.656407,6.8632984,0.36261064,4.4422527,4.4422527,146.5459605,9.607532871,6.332290014,2.235426534,10.778294,2005,2,3,34
2/4/2005,8.6118,5.2304225,18.112732,3.10351125,3.10351125,149.6494718,9.440428943,6.463902314,4.674711006,18.112732,2005,2,4,35
2/5/2005,6.891075,2.7384315,0.13736685,0.99715325,3.8176,153.4670718,9.204329514,5.9190661,4.486285256,18.112732,2005,2,5,36
2/6/2005,4.9937086,1.6397696,7.455121,-0.5008609,3.8176,157.2846718,8.807652086,5.187717114,4.011546256,18.112732,2005,2,6,37
2/7/2005,6.161726,0.29414222,0.054317974,-0.58966589,3.8176,161.1022718,8.0600088,4.256527289,3.765534009,18.112732,2005,2,7,38
2/8/2005,6.1426597,-0.13427188,0.046932958,-0.81340609,3.8176,164.9198718,7.501516043,3.32293282,3.738440203,18.112732,2005,2,8,39
2/9/2005,7.200219,0.79872155,0,0.181870275,3.8176,168.7374718,7.093942186,2.490073413,3.738440203,18.112732,2005,2,9,40
2/10/2005,7.9419866,0.75173044,0.039840125,0.52925852,3.8176,172.5550718,6.849024986,1.616992276,3.69233013,18.112732,2005,2,10,41
2/11/2005,11.827053,1.5722634,0,2.8820582,3.8176,176.3726718,7.308346843,1.094398119,1.104796987,7.455121,2005,2,11,42
2/12/2005,8.3028555,4.009286,2.654694,2.33847075,2.33847075,178.7111425,7.510029771,1.275948761,1.464415151,7.455121,2005,2,12,43
2/13/2005,6.7484927,1.7937855,0.17883639,0.4535391,3.8176,182.5287425,7.760713214,1.297951033,0.424945921,2.654694,2005,2,13,44
2/14/2005,5.818046,0.013741355,0.7299799,-0.901706323,3.8176,186.3463425,7.711616071,1.257893766,0.521469053,2.654694,2005,2,14,45
2/15/2005,6.6238422,-0.95786476,0,-0.98461128,3.8176,190.1639425,7.780356429,1.140237641,0.514764345,2.654694,2005,2,15,46
2/16/2005,7.7212486,-0.31095558,0.031885274,-0.11245349,3.8176,193.9815425,7.854789229,0.981712336,0.519319384,2.654694,2005,2,16,47
2/17/2005,8.831285,0.12651026,0.065834805,0.66129763,3.8176,197.7991425,7.981831857,0.892395168,0.52303291,2.654694,2005,2,17,48
2/18/2005,8.117006,0.97619164,0,0.72899882,3.8176,201.6167425,7.451825143,0.807242059,0.52303291,2.654694,2005,2,18,49
2/19/2005,8.681579,-0.24303734,0.023189735,0.40167083,3.8176,205.4343425,7.5059285,0.199767296,0.147103729,0.7299799,2005,2,19,50
2/20/2005,9.293838,1.1720194,0,1.4153287,3.8176,209.2519425,7.869549257,0.110943568,0.121555673,0.7299799,2005,2,20,51
2/21/2005,9.37856,-0.01929383,0,0.862033085,3.8176,213.0695425,8.378194114,0.106224256,0.017272831,0.065834805,2005,2,21,52
2/22/2005,9.321813,1.3797336,0.021634072,1.5331733,3.8176,216.8871425,8.763618514,0.440166879,0.020363412,0.065834805,2005,2,22,53
2/23/2005,11.250275,2.0720422,0.030127635,2.8435586,3.8176,220.7047425,9.267765143,0.780595133,0.020112321,0.065834805,2005,2,23,54
2/24/2005,12.638506,2.9303572,0,3.9668316,3.8176,224.5223425,9.811653857,1.181144696,0.010707349,0.030127635,2005,2,24,55
2/25/2005,10.531575,4.2355895,0.02373482,3.56598225,3.56598225,228.0883248,10.15659229,1.646772961,0.014098037,0.030127635,2005,2,25,56
2/26/2005,9.588713,2.7500503,0.07509937,2.35178165,3.8176,231.9059248,10.28618286,2.07435691,0.0215137,0.07509937,2005,2,26,57
2/27/2005,11.461623,3.02265,0.062046073,3.4245365,3.8176,235.7235248,10.59586643,2.33873271,0.030377424,0.07509937,2005,2,27,58
2/28/2005,10.620724,4.7751665,2.790522,3.88034525,3.88034525,239.60387,10.77331843,3.023655614,0.429023424,2.790522,2005,2,28,59
3/1/2005,9.804374,6.785872,12.537779,4.477523,4.477523,244.081393,10.84225571,3.7959611,2.217044128,12.537779,2005,3,1,60
3/2/2005,10.291651,6.997118,1.7239056,4.8267845,4.8267845,248.9081775,10.70530943,4.499543357,2.459012409,12.537779,2005,3,2,61
3/3/2005,13.573936,6.6031427,1.7047794,6.27093935,6.27093935,255.1791169,10.83894229,5.024227,2.702552323,12.537779,2005,3,3,62
3/4/2005,11.118122,6.033613,0.1035478,4.7582675,4.7582675,259.9373844,10.92273471,5.2810875,2.713954178,12.537779,2005,3,4,63
3/5/2005,10.726886,6.7203803,0.19147846,4.90603315,4.90603315,264.8434175,11.08533086,5.8482775,2.730579762,12.537779,2005,3,5,64
3/6/2005,12.368324,6.7443743,0.8696618,5.73874915,5.73874915,270.5821667,11.21485957,6.3799524,2.845953437,12.537779,2005,3,6,65
3/7/2005,13.3373375,8.117803,1.178597,6.90997025,6.90997025,277.4921369,11.60294721,6.8574719,2.615678437,12.537779,2005,3,7,66
3/8/2005,10.970722,7.846009,4.546497,5.5907655,5.5907655,283.0829024,11.76956836,7.008920043,1.474066723,4.546497,2005,3,8,67
3/9/2005,14.476473,8.90116,3.8873315,7.8712165,7.8712165,290.9541189,12.36740007,7.280926043,1.783127566,4.546497,2005,3,9,68
3/10/2005,16.153275,7.3174634,0.08224067,7.9177692,7.9177692,298.8718881,12.73587707,7.382971857,1.551336319,4.546497,2005,3,10,69
3/11/2005,12.788155,8.41513,0,6.7840425,6.7840425,305.6559306,12.97445321,7.723188571,1.536543776,4.546497,2005,3,11,70
3/12/2005,14.444526,6.036626,0,6.422976,6.422976,312.0789066,13.50554464,7.625509386,1.50918971,4.546497,2005,3,12,71
3/13/2005,14.846241,4.2278495,0,5.71944525,5.71944525,317.7983519,13.85953279,7.266005843,1.38495231,4.546497,2005,3,13,72
3/14/2005,12.541083,4.8242745,0,4.86507875,4.86507875,322.6634306,13.74578214,6.795501771,1.21658131,4.546497,2005,3,14,73
3/15/2005,10.982292,5.15278,0,4.249936,4.249936,326.9133666,13.747435,6.410754771,0.567081739,3.8873315,2005,3,15,74
3/16/2005,8.878954,5.1475306,6.997102,3.1956423,3.1956423,330.1090089,12.94778943,5.874522,1.011334667,6.997102,2005,3,16,75
3/17/2005,10.330298,4.444527,0.14631067,3.5698125,3.5698125,333.6788214,12.11593557,5.464102514,1.020487524,6.997102,2005,3,17,76
3/18/2005,7.732924,5.109844,1.4661222,2.603784,2.603784,336.2826054,11.39375971,4.9919188,1.229933553,6.997102,2005,3,18,77
3/19/2005,7.9188333,3.891222,14.025632,2.08742765,2.08742765,338.3700331,10.4615179,4.685432514,3.233595267,14.025632,2005,3,19,78
3/20/2005,11.214435,5.1264877,20.410215,4.35286135,4.35286135,342.7228944,9.942688471,4.8138094,6.149340267,20.410215,2005,3,20,79
3/21/2005,8.716174,4.003006,1.534024,2.54199,2.54199,345.2648844,9.3962729,4.696485329,6.368486553,20.410215,2005,3,21,80
3/22/2005,12.829506,1.9275727,0.048003037,3.56093935,3.8176,349.0824844,9.660160614,4.235741429,6.37534413,20.410215,2005,3,22,81
3/23/2005,11.798141,4.8012447,0.07142845,4.48209285,4.48209285,353.5645773,10.07718733,4.186272014,5.385962194,20.410215,2005,3,23,82
3/24/2005,12.346129,4.7783937,0,4.74466135,4.74466135,358.3092386,10.36516319,4.233967257,5.36506067,20.410215,2005,3,24,83
3/25/2005,10.980391,4.570547,0.023111472,3.957869,3.957869,362.2671076,10.82908704,4.156924829,5.15891628,20.410215,2005,3,25,84
