Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_7days_Max,Year,Month,Day,Peak,DOY
12/4/1996,5.579751,-2.2367103,0,-2.82847965,4.5,2331.093931,2.768939137,-0.993170038,6.618537589,21.008875,1996,12,4,0,339
12/5/1996,6.1756005,-2.1159618,0,-2.47018065,4.5,2335.593931,3.807954794,-1.043938624,4.065517589,21.008875,1996,12,5,0,340
12/6/1996,4.4878635,-1.3940018,0,-2.95306915,4.5,2340.093931,4.510681843,-0.709007738,3.584685789,21.008875,1996,12,6,0,341
12/7/1996,2.418463,-0.48994413,0,-3.535740565,4.5,2344.593931,4.431142786,-0.768152712,0.583417931,2.3860137,1996,12,7,0,342
12/8/1996,1.318665,-0.2368407,0.037774343,-3.95908785,4.5,2349.093931,4.060297429,-0.815884049,0.391986409,2.3860137,1996,12,8,0,343
12/9/1996,1.9453508,0.11310462,0,-3.47077229,4.5,2353.593931,3.679806257,-0.793332753,0.051127309,0.32011682,1996,12,9,0,344
12/10/1996,1.828823,-0.58516514,0,-3.87817107,4.5,2358.093931,3.3935024,-0.992217036,0.005396335,0.037774343,1996,12,10,0,345
12/11/1996,2.892875,-0.16117406,0,-3.13414953,4.5,2362.593931,3.009662971,-0.695711859,0.005396335,0.037774343,1996,12,11,0,346
12/12/1996,2.6223667,-0.20239706,0,-3.29001518,4.5,2367.093931,2.502058143,-0.422345467,0.005396335,0.037774343,1996,12,12,0,347
12/13/1996,3.9086401,0.88794696,7.9819655,-2.10170647,4.5,2371.593931,2.419311943,-0.096352787,1.14567712,7.9819655,1996,12,13,0,348
12/14/1996,3.0239737,2.6140249,8.254643,-1.6810007,4.5,2376.093931,2.505813471,0.34707136,2.324911835,8.254643,1996,12,14,0,349
12/15/1996,2.143138,-0.1011644,0.1438388,-3.4790132,4.5,2380.593931,2.623595329,0.366453689,2.3400639,8.254643,1996,12,15,0,350
12/16/1996,3.0609741,-2.147286,0,-4.04315595,4.5,2385.093931,2.782970086,0.043540743,2.3400639,8.254643,1996,12,16,0,351
12/17/1996,5.0527563,0.025756434,0.02200314,-1.960743633,4.5,2389.593931,3.243531986,0.130815253,2.343207206,8.254643,1996,12,17,0,352
12/18/1996,9.412212,3.6319935,0.1557756,2.02210275,4.5,2394.093931,4.174865843,0.672696333,2.365460863,8.254643,1996,12,18,0,353
12/19/1996,6.5519977,-0.40631357,1.5935854,-1.427157935,4.5,2398.593931,4.7362417,0.643565403,2.59311592,8.254643,1996,12,19,0,354
12/20/1996,5.487443,3.6995838,6.9627466,0.0935134,4.5,2403.093931,4.961784971,1.045227809,2.44751322,8.254643,1996,12,20,0,355
12/21/1996,5.1894026,2.789916,0.59566677,-0.5103407,4.5,2407.593931,5.271131957,1.070355109,1.353373759,6.9627466,1996,12,21,0,356
12/22/1996,3.3781211,1.2983724,5.0912275,-2.16175325,4.5,2412.093931,5.447558114,1.270288938,2.060143573,6.9627466,1996,12,22,0,357
12/23/1996,3.221617,1.3095108,10.174851,-2.2344361,4.5,2416.593931,5.4705071,1.764117052,3.513693716,10.174851,1996,12,23,0,358
12/24/1996,-0.24978006,-1.3262458,7.52307,-5.28801293,4.5,2421.093931,4.713001906,1.570973876,4.585274696,10.174851,1996,12,24,0,359
12/25/1996,-2.6132703,-4.2335687,0.052058645,-7.9234195,4.5,2425.593931,2.995075863,0.447322133,4.570457988,10.174851,1996,12,25,0,360
12/26/1996,-7.023843,-9.270891,0,-12.647367,4.5,2430.093931,1.055670049,-0.819046071,4.342802931,10.174851,1996,12,26,0,361
12/27/1996,-6.651184,-12.511013,0,-14.0810985,4.5,2434.593931,-0.678419523,-3.134845614,3.348124845,10.174851,1996,12,27,0,362
12/28/1996,-7.9110317,-10.8277855,0,-13.8694086,4.5,2439.093931,-2.549910137,-5.080231543,3.263029592,10.174851,1996,12,28,0,363
12/29/1996,-9.54691,-12.42421,0,-15.48556,4.5,2443.593931,-4.396343151,-7.040600457,2.535711378,10.174851,1996,12,29,0,364
12/30/1996,-6.449057,-13.068413,2.6299574,-14.258735,4.5,2448.093931,-5.777868009,-9.094589571,1.457869435,7.52307,1996,12,30,0,365
12/31/1996,-6.9291644,-10.607285,0.30582452,-13.2682247,4.5,2452.593931,-6.732065771,-10.42045231,0.426834366,2.6299574,1996,12,31,0,366
1/1/1997,-6.7268825,-9.942207,0.15671256,-12.83454475,4.5,4.5,-7.319724657,-11.23597207,0.441784926,2.6299574,1997,1,1,0,1
1/2/1997,-4.1068754,-8.108684,0.26281077,-10.6077797,4.5,9,-6.903015,-11.0699425,0.479329321,2.6299574,1997,1,2,0,2
1/3/1997,-2.319539,-5.969357,0.48485392,-8.644448,4.5,13.5,-6.284208571,-10.13542021,0.548594167,2.6299574,1997,1,3,0,3
1/4/1997,-2.088926,-5.3315682,0.92179346,-8.2102471,4.5,18,-5.452479186,-9.350246314,0.680278947,2.6299574,1997,1,4,0,4
1/5/1997,-1.7773732,-6.587889,0.110717654,-8.6826311,4.5,22.5,-4.342545357,-8.516486171,0.696095755,2.6299574,1997,1,5,0,5
1/6/1997,-2.0147479,-3.910428,0.066544995,-7.46258795,4.5,27,-3.709072629,-7.2082026,0.329893983,0.92179346,1997,1,6,0,6
1/7/1997,-1.8857318,-4.1157093,0,-7.50072055,4.5,31.5,-2.988582257,-6.280834643,0.286204766,0.92179346,1997,1,7,0,7
1/8/1997,-1.1324569,-3.5198624,0,-6.82615965,4.5,36,-2.1893786,-5.363356843,0.263817257,0.92179346,1997,1,8,0,8
1/9/1997,-0.7341937,-3.4734004,0.6738938,-6.60379705,4.5,40.5,-1.707566929,-4.701173471,0.322543404,0.92179346,1997,1,9,0,9
1/10/1997,-0.70012736,-1.844898,2.4055326,-5.77251268,4.5,45,-1.476222409,-4.111965043,0.596926073,2.4055326,1997,1,10,0,10
1/11/1997,-0.4615099,-2.8058898,0,-6.13369985,4.5,49.5,-1.243734394,-3.751153843,0.465241293,2.4055326,1997,1,11,0,11
1/12/1997,-1.1839644,-3.160722,0,-6.6723432,4.5,54,-1.158961709,-3.261558557,0.449424485,2.4055326,1997,1,12,0,12
1/13/1997,-2.6659064,-5.6850667,0,-8.67548655,4.5,58.5,-1.251984351,-3.515078371,0.439918057,2.4055326,1997,1,13,0,13
1/14/1997,-0.73960423,-5.7273107,0,-7.733457465,4.5,63,-1.088251841,-3.745307143,0.439918057,2.4055326,1997,1,14,0,14
1/15/1997,0.7034692,-4.708758,0,-6.5026444,4.5,67.5,-0.825976684,-3.915149371,0.439918057,2.4055326,1997,1,15,0,15
1/16/1997,0.23050268,-4.2529774,0,-6.51123736,4.5,72,-0.688162916,-4.026517514,0.343647514,2.4055326,1997,1,16,0,16
1/17/1997,0.67701316,-4.988391,0,-6.65568892,4.5,76.5,-0.491428556,-4.475587943,0,0,1997,1,17,0,17
1/18/1997,0.7022327,-4.876333,0,-6.58705015,4.5,81,-0.325179613,-4.771365543,0,0,1997,1,18,0,18
1/19/1997,1.793266,-2.6906555,2.6457536,-4.94869475,4.5,85.5,0.100139016,-4.704213186,0.3779648,2.6457536,1997,1,19,0,19
1/20/1997,1.6797009,-0.244155,4.075549,-3.78222705,4.5,90,0.720940059,-3.926940086,0.960186086,4.075549,1997,1,20,0,20
1/21/1997,3.00404,0.6350233,7.478555,-2.68046835,4.5,94.5,1.255746377,-3.018035229,2.028551086,7.478555,1997,1,21,0,21
1/22/1997,4.3593464,2.3864934,0.3596443,-1.1270801,4.5,99,1.778014549,-2.004427886,2.079928843,7.478555,1997,1,22,0,22
1/23/1997,5.2814884,1.8860351,3.5523014,-0.91623825,4.5,103.5,2.499583937,-1.1274261,2.587400471,7.478555,1997,1,23,0,23
1/24/1997,4.6073537,1.1220995,0,-1.6352734,4.5,108,3.061061157,-0.254498886,2.587400471,7.478555,1997,1,24,0,24
1/25/1997,2.922708,-0.7946569,0,-3.43597445,4.5,112.5,3.378271914,0.3285977,2.587400471,7.478555,1997,1,25,0,25
1/26/1997,2.4161108,-0.09354617,0.14942388,-3.338717685,4.5,117,3.467249743,0.699613319,2.23078194,7.478555,1997,1,26,0,26
1/27/1997,2.0422215,-0.44039303,0.040223822,-3.699085765,4.5,121.5,3.5190384,0.671579314,1.654306915,7.478555,1997,1,27,0,27
1/28/1997,2.1316245,-0.9734711,0.082223855,-3.9209233,4.5,126,3.394407614,0.4417944,0.59768818,3.5523014,1997,1,28,0,28
1/29/1997,1.7338803,-1.4821516,0,-4.37413565,4.5,130.5,3.019341029,-0.110869171,0.546310422,3.5523014,1997,1,29,0,29
1/30/1997,1.8518739,-1.0309014,0,-4.08951375,4.5,135,2.5293961,-0.527574386,0.038838794,0.14942388,1997,1,30,0,30
1/31/1997,0.4451211,-1.3207254,0,-4.93780215,4.5,139.5,1.934791443,-0.876549371,0.038838794,0.14942388,1997,1,31,0,31
2/1/1997,-0.08572303,-2.1995788,0,-5.642650915,4.5,144,1.505015581,-1.0772525,0.038838794,0.14942388,1997,2,1,0,32
2/2/1997,1.0826916,-2.9455316,0,-5.43142,4.5,148.5,1.314527124,-1.48467899,0.017492525,0.082223855,1997,2,2,0,33
2/3/1997,0.6651953,-3.858359,0,-6.09658185,4.5,153,1.117809096,-1.972959843,0.011746265,0.082223855,1997,2,3,0,34
2/4/1997,1.3017642,-2.9072423,0,-5.30273905,4.5,157.5,0.999257624,-2.249212871,0,0,1997,2,4,0,35
2/5/1997,4.0251846,-1.1085746,3.7030232,-3.041695,4.5,162,1.32658681,-2.195844729,0.529003314,3.7030232,1997,2,5,0,36
2/6/1997,4.736618,-4.32701,1.9022774,-4.295196,4.5,166.5,1.73869311,-2.666717386,0.800757229,3.7030232,1997,2,6,0,37
2/7/1997,8.674459,-3.7404363,0,-2.03298865,4.5,171,2.91431281,-3.012390371,0.800757229,3.7030232,1997,2,7,0,38
2/8/1997,8.403757,-2.2957728,0,-1.4460079,4.5,175.5,4.127095671,-3.026132371,0.800757229,3.7030232,1997,2,8,0,39
2/9/1997,9.455168,-2.335438,0,-0.940135,4.5,180,5.323163729,-2.938976143,0.800757229,3.7030232,1997,2,9,0,40
2/10/1997,11.035825,-2.43207,0,-0.1981225,4.5,184.5,6.804682257,-2.735220571,0.800757229,3.7030232,1997,2,10,0,41
2/11/1997,8.854606,1.9132859,0.43693167,0.88394595,4.5,189,7.883659657,-2.046573686,0.863176039,3.7030232,1997,2,11,0,42
2/12/1997,10.023328,5.2656856,5.5845184,3.1445068,3.1445068,192.1445068,8.740537286,-1.135965086,1.131961067,5.5845184,1997,2,12,0,43
2/13/1997,8.044726,4.7532983,5.2189474,1.89901215,1.89901215,194.043519,9.213124143,0.161221814,1.605771067,5.5845184,1997,2,13,0,44
2/14/1997,6.4401865,0.39634064,9.049457,-1.08173643,4.5,198.543519,8.893942357,0.752189949,2.898550639,9.049457,1997,2,14,0,45
2/15/1997,4.6736712,3.9057806,14.882269,-0.2102741,4.5,203.043519,8.361072957,1.638126149,5.024589067,14.882269,1997,2,15,0,46
2/16/1997,2.5223322,-4.477233,0.06626322,-5.4774504,4.5,207.543519,7.370667843,1.332155434,5.034055241,14.882269,1997,2,16,0,47
2/17/1997,6.8157587,-2.9020512,0.031419452,-2.54314625,4.5,212.043519,6.767801229,1.265015263,5.038543735,14.882269,1997,2,17,0,48
2/18/1997,6.614129,-0.48136538,1.751153,-1.43361819,4.5,216.543519,6.447733086,0.922922223,5.226289639,14.882269,1997,2,18,0,49
2/19/1997,5.7092457,-0.13660108,7.356588,-1.71367769,4.5,221.043519,5.831435614,0.151166983,5.479442439,14.882269,1997,2,19,0,50
2/20/1997,8.553978,2.7742622,3.9191463,1.1641201,4.5,225.543519,5.9041859,-0.13155246,5.293756567,14.882269,1997,2,20,0,51
2/21/1997,9.589311,-0.5431025,0,0.02310425,4.5,230.043519,6.354060829,-0.265758623,4.000976996,14.882269,1997,2,21,0,52
2/22/1997,11.961815,-1.5756892,0,0.6930629,4.5,234.543519,7.395224229,-1.048825737,1.874938567,7.356588,1997,2,22,0,53
2/23/1997,10.959086,-1.320096,0,0.319495,4.5,239.043519,8.600474771,-0.597806166,1.865472393,7.356588,1997,2,23,0,54
2/24/1997,11.24144,1.9587357,0.51483923,2.10008785,4.5,243.543519,9.232714957,0.096591963,1.934532361,7.356588,1997,2,24,0,55
2/25/1997,11.990509,7.2329044,3.3140235,5.1117067,5.1117067,248.6552257,10.00076924,1.198630503,2.157799576,7.356588,1997,2,25,0,56
2/26/1997,8.574856,8.081037,8.037097,3.8279465,3.8279465,252.4831722,10.41014214,2.3725788,2.255015147,8.037097,1997,2,26,0,57
2/27/1997,4.3611636,1.3036399,10.516041,-1.66759825,4.5,256.9831722,9.811168657,2.1624899,3.197428676,10.516041,1997,2,27,0,58
2/28/1997,10.040564,-2.7725158,0,-0.8659759,4.5,261.4831722,9.875633371,1.844002286,3.197428676,10.516041,1997,2,28,0,59
3/1/1997,13.4733,2.5852225,0,3.52926125,4.5,265.9831722,10.0915598,2.438418243,3.197428676,10.516041,1997,3,1,0,60
3/2/1997,15.975566,1.6616875,0,4.31862675,4.5,270.4831722,10.8081998,2.864387314,3.197428676,10.516041,1997,3,2,0,61
3/3/1997,14.557296,3.5822535,0,4.56977475,4.5,274.9831722,11.28189351,3.096318429,3.123880214,10.516041,1997,3,3,0,62
3/4/1997,16.152603,5.5046244,0,6.3286137,6.3286137,281.3117859,11.87647837,2.849421286,2.650448286,10.516041,1997,3,4,0,63
3/5/1997,12.200036,7.1515536,0.41743296,5.1757948,5.1757948,286.4875807,12.39436123,2.716637943,1.561924851,10.516041,1997,3,5,0,64
3/6/1997,8.383659,2.9511204,1.0592595,1.1673897,4.5,290.9875807,12.96900343,2.9519923,0.210956066,1.0592595,1997,3,6,0,65
3/7/1997,6.9329185,-0.23004468,0,-1.14856309,4.5,295.4875807,12.52505407,3.31520246,0.210956066,1.0592595,1997,3,7,0,66
3/8/1997,9.962407,-1.1931846,0,-0.1153888,4.5,299.9875807,12.02349793,2.775430017,0.210956066,1.0592595,1997,3,8,0,67
3/9/1997,9.868745,1.4873855,0,1.17806525,4.5,304.4875807,11.15109493,2.750529731,0.210956066,1.0592595,1997,3,9,0,68
3/10/1997,14.530395,1.4220407,0,3.47621785,4.5,308.9875807,11.14725193,2.441927903,0.210956066,1.0592595,1997,3,10,0,69
3/11/1997,15.200594,1.1257995,0,3.66319675,4.5,313.4875807,11.01125064,1.816381489,0.210956066,1.0592595,1997,3,11,0,70
3/12/1997,15.694856,1.1807766,0,3.9378163,4.5,317.9875807,11.51051064,0.963413346,0.151322786,1.0592595,1997,3,12,0,71
3/13/1997,13.026708,4.4643474,0,4.2455277,4.5,322.4875807,12.17380336,1.179588631,0,0,1997,3,13,0,72
3/14/1997,12.103964,-0.13457856,0,1.48469272,4.5,326.9875807,12.91252414,1.193226649,0,0,1997,3,14,0,73
3/15/1997,9.396473,3.674906,0.8347767,2.0356895,4.5,331.4875807,12.83167643,1.888668163,0.119253814,0.8347767,1997,3,15,0,74
3/16/1997,12.319893,5.3745666,1.0865238,4.3472298,4.3472298,335.8348105,13.18184043,2.443979749,0.2744715,1.0865238,1997,3,16,0,75
3/17/1997,14.226235,3.7339456,0.03676719,4.4800903,4.5,340.3348105,13.138389,2.774251877,0.279723956,1.0865238,1997,3,17,0,76
3/18/1997,17.613934,1.9944513,0,5.30419265,4.5,344.8348105,13.48315186,2.898344991,0.279723956,1.0865238,1997,3,18,0,77
3/19/1997,5.3377285,3.2437441,6.092482,-0.2092637,4.5,349.3348105,12.00356221,3.193054634,1.150078527,6.092482,1997,3,19,0,78
3/20/1997,3.5946362,1.2889311,4.3436174,-2.05821635,4.5,353.8348105,10.65612339,2.739423734,1.770595299,6.092482,1997,3,20,0,79
3/21/1997,7.5899653,-2.987219,0.050120365,-2.19862685,4.5,358.3348105,10.01126643,2.331903671,1.777755351,6.092482,1997,3,21,0,80
3/22/1997,7.9228964,-1.5495502,0,-1.3133269,4.5,362.8348105,9.800755486,1.585552786,1.658501536,6.092482,1997,3,22,1,81
3/23/1997,8.539534,-2.7662446,0,-1.6133553,4.5,367.3348105,9.2607042,0.422579757,1.503283851,6.092482,1997,3,23,0,82
3/24/1997,8.50253,2.0673351,6.000928,0.78493255,4.5,371.8348105,8.443032057,0.184492543,2.355306824,6.092482,1997,3,24,0,83
3/25/1997,6.3844075,-0.07102601,0.91742146,-1.343309255,4.5,376.3348105,6.838813986,-0.110575644,2.486367032,6.092482,1997,3,25,0,84
3/26/1997,11.333565,1.1051519,0.10437385,1.71935845,4.5,380.8348105,7.695362057,-0.416088816,1.630923011,6.000928,1997,3,26,0,85
3/27/1997,15.315276,5.152244,0,5.73376,5.73376,386.5685705,9.369739171,0.135813027,1.010406239,6.000928,1997,3,27,0,86
3/28/1997,9.76866,6.476668,7.376384,3.622664,3.622664,390.1912345,9.680981271,1.487796884,2.05701533,7.376384,1997,3,28,0,87
3/29/1997,4.86904,-1.5599352,1.6647717,-2.8454476,4.5,394.6912345,9.244716071,1.486313313,2.294839859,7.376384,1997,3,29,0,88
3/30/1997,7.471006,-0.32661727,0.7397942,-0.927805635,4.5,399.1912345,9.092069214,1.834831503,2.400524744,7.376384,1997,3,30,0,89
3/31/1997,11.958611,-0.5132809,0.035971947,1.22266505,4.5,403.6912345,9.585795071,1.466172074,1.548388165,7.376384,1997,3,31,0,90
4/1/1997,15.283009,0.3805183,0,3.33176365,4.5,408.1912345,10.85702386,1.530678404,1.417327957,7.376384,1997,4,1,0,91
4/2/1997,10.168873,1.7226036,0,1.4457383,4.5,412.6912345,10.69063929,1.61888579,1.402417407,7.376384,1997,4,2,0,92
4/3/1997,15.667783,3.087632,0.038760018,4.8777075,4.5,417.1912345,10.74099743,1.323941219,1.407954552,7.376384,1997,4,3,0,93
4/4/1997,7.21288,3.698207,4.029047,0.9555435,4.5,421.6912345,10.375886,0.927018219,0.929763552,4.029047,1997,4,4,0,94
4/5/1997,9.73192,-2.2635581,0,-0.76581905,4.5,426.1912345,11.07058314,0.826500661,0.691939024,4.029047,1997,4,5,0,95
4/6/1997,9.433971,6.897291,4.9362154,3.665631,3.665631,429.8568655,11.35100671,1.858487557,1.291427766,4.9362154,1997,4,6,0,96
4/7/1997,9.183008,-2.0192215,0,-0.91810675,4.5,434.3568655,10.954492,1.643353186,1.286288917,4.9362154,1997,4,7,0,97
4/8/1997,12.492219,-2.369358,0,0.5614305,4.5,438.8568655,10.55580771,1.250513714,1.286288917,4.9362154,1997,4,8,0,98
4/9/1997,16.61482,-0.4208357,0,3.59699215,4.5,443.3568655,11.47665729,0.9443081,1.286288917,4.9362154,1997,4,9,0,99
4/10/1997,17.805746,2.9085035,0,5.85712475,4.5,447.8568655,11.78208057,0.918718314,1.280751771,4.9362154,1997,4,10,0,100
4/11/1997,16.884998,2.888744,0,5.386871,4.5,452.3568655,13.16381171,0.803080743,0.705173629,4.9362154,1997,4,11,0,101
4/12/1997,8.077495,-0.7465604,2.0642273,-0.8345327,4.5,456.8568655,12.92746529,1.0197947,1.000063243,4.9362154,1997,4,12,0,102
4/13/1997,9.740593,-2.6515033,0,-0.95545515,4.5,461.3568655,12.97126843,-0.344318771,0.294889614,2.0642273,1997,4,13,0,103
4/14/1997,13.854517,-2.0292895,0,1.41261375,4.5,465.8568655,13.63862686,-0.345757057,0.294889614,2.0642273,1997,4,14,0,104
4/15/1997,9.669601,2.128023,0,1.398812,4.5,470.3568655,13.23539571,0.296725943,0.294889614,2.0642273,1997,4,15,0,105
4/16/1997,8.27884,-2.071112,0,-1.396136,4.5,474.8568655,12.04454143,0.060972186,0.294889614,2.0642273,1997,4,16,0,106
4/17/1997,8.75467,-3.931641,0,-2.0884855,4.5,479.3568655,10.75153057,-0.916191314,0.294889614,2.0642273,1997,4,17,0,107
4/18/1997,13.416454,-3.0460737,0,0.68519015,4.5,483.8568655,10.25602429,-1.764022414,0.294889614,2.0642273,1997,4,18,0,108
4/19/1997,15.068203,-1.1213446,0,2.4734292,4.5,488.3568655,11.25469686,-1.817563014,0,0,1997,4,19,0,109
4/20/1997,3.954896,-0.679034,10.853962,-2.862069,4.5,492.8568655,10.42816871,-1.535781686,1.550566,10.853962,1997,4,20,0,110
4/21/1997,6.3069277,-3.336529,0.23791668,-3.01480065,4.5,497.3568655,9.349941671,-1.722530186,1.584554097,10.853962,1997,4,21,0,111
4/22/1997,7.2484717,-4.9462304,0,-3.34887935,4.5,501.8568655,9.004066057,-2.733137814,1.584554097,10.853962,1997,4,22,0,112
4/23/1997,11.333448,-3.020256,0,-0.343404,4.5,506.3568655,9.440438629,-2.868729814,1.584554097,10.853962,1997,4,23,0,113
4/24/1997,15.823167,-0.7528172,0,3.0351749,4.5,510.8568655,10.45022391,-2.414612129,1.584554097,10.853962,1997,4,24,0,114
4/25/1997,17.984085,2.0297112,0,5.5068981,4.5,515.3568655,11.10274263,-1.6895,1.584554097,10.853962,1997,4,25,0,115
4/26/1997,12.817521,8.083735,14.395099,5.950628,5.950628,521.3074935,10.78121663,-0.374488629,3.640996811,14.395099,1997,4,26,0,116
4/27/1997,10.078743,6.12805,18.167038,3.6033965,3.6033965,524.91089,11.65605191,0.597951943,4.685721954,18.167038,1997,4,27,0,117
4/28/1997,12.57615,6.566933,1.1091999,5.0715415,5.0715415,529.9824315,12.5516551,2.012732229,4.810190986,18.167038,1997,4,28,0,118
4/29/1997,9.207921,5.68699,20.826061,2.9474555,2.9474555,532.929887,12.83157643,3.531763714,7.785342557,20.826061,1997,4,29,0,119
4/30/1997,9.783533,5.2620854,8.314005,3.0228092,3.0228092,535.9526962,12.61016,4.714955343,8.973057557,20.826061,1997,4,30,0,120
5/1/1997,13.888305,3.9932501,0.75229585,4.44077755,4.5,540.4526962,12.33375114,5.392964957,9.080528393,20.826061,1997,5,1,0,121
5/2/1997,19.306953,2.5911222,0.024864998,6.4490376,4.5,544.9526962,12.52273229,5.473166529,9.084080535,20.826061,1997,5,2,0,122
5/3/1997,21.868496,5.6650867,0,9.26679135,9.26679135,554.2194875,13.81572871,5.127645343,7.027637821,20.826061,1997,5,3,0,123
5/4/1997,21.426762,9.22065,0.3609026,10.823706,10.823706,565.0431935,15.43687429,5.569445343,4.483904193,20.826061,1997,5,4,0,124
5/5/1997,15.969619,9.126205,3.4820213,8.047912,8.047912,573.0911055,15.92165557,5.935055629,4.822878678,20.826061,1997,5,5,0,125
5/6/1997,11.254998,6.9767694,6.906682,4.6158837,4.6158837,577.7069892,16.21409514,6.119309829,2.834395964,8.314005,1997,5,6,0,126
5/7/1997,10.88084,1.7882197,1.8682512,1.83452985,4.5,582.2069892,16.37085329,5.6230433,1.913573993,6.906682,1997,5,7,0,127
5/8/1997,7.543242,2.3359587,2.7474437,0.43960035,4.5,586.7069892,15.46441571,5.386287386,2.198595114,6.906682,1997,5,8,0,128
5/9/1997,9.800153,1.5175921,5.269282,1.15887255,4.5,591.2069892,14.10630143,5.232925943,2.947797543,6.906682,1997,5,9,0,129
5/10/1997,15.432618,3.9117427,4.2484255,5.17218035,4.5,595.7069892,13.18689029,4.982448229,3.554715471,6.906682,1997,5,10,0,130
5/11/1997,19.956656,5.9908614,0.0721041,8.4737587,8.4737587,604.1807479,12.97687514,4.521049857,3.513458543,6.906682,1997,5,11,0,131
5/12/1997,11.825836,8.216723,0.81918585,5.5212795,5.5212795,609.7020274,12.38490614,4.391123857,3.133053479,6.906682,1997,5,12,0,132
5/13/1997,17.57755,6.7957025,0.3385768,7.68662625,7.68662625,617.3886537,13.28812786,4.365257157,2.194752736,5.269282,1997,5,13,0,133
5/14/1997,22.177633,8.041778,0.043887757,10.6097055,10.6097055,627.9983592,14.90195543,5.258622629,1.934129387,5.269282,1997,5,14,0,134
5/15/1997,23.814217,9.8699875,0.027013775,12.34210225,12.34210225,640.3404614,17.22638043,6.334912457,1.54549654,5.269282,1997,5,15,0,135
5/16/1997,24.954576,11.028317,0.21790545,13.4914465,13.4914465,653.8319079,19.391298,7.693587443,0.823871319,4.2484255,1997,5,16,0,136
5/17/1997,24.82689,11.097955,0.8939252,13.4624225,13.4624225,667.2943304,20.73333686,8.7201892,0.34465699,0.8939252,1997,5,17,0,137
5/18/1997,14.573976,13.763768,4.6876135,9.668872,9.668872,676.9632024,19.96438257,9.830604429,1.004015476,4.6876135,1997,5,18,0,138
5/19/1997,21.304592,8.749046,0.044873323,10.526819,10.526819,687.4900214,21.31849057,9.906650571,0.893399401,4.6876135,1997,5,19,0,139
5/20/1997,17.634327,10.303009,3.407805,9.468668,9.468668,696.9586894,21.32660157,10.40769436,1.331860572,4.6876135,1997,5,20,0,140
5/21/1997,16.10074,7.934376,1.0720575,7.517558,7.517558,704.4762474,20.458474,10.39235121,1.478741964,4.6876135,1997,5,21,0,141
5/22/1997,14.019931,8.145465,3.9047596,6.582698,6.582698,711.0589454,19.05929029,10.14599086,2.032705653,4.6876135,1997,5,22,0,142
5/23/1997,18.175928,5.8712955,0.048546858,7.52361175,7.52361175,718.5825572,18.090912,9.4092735,2.008511569,4.6876135,1997,5,23,0,143
5/24/1997,15.668518,9.148294,0.1878626,7.908406,7.908406,726.4909632,16.78257314,9.1307505,1.907645483,4.6876135,1997,5,24,0,144
5/25/1997,18.827074,6.979971,0.27162504,8.4035225,8.4035225,734.8944857,17.39015857,8.161636643,1.276789989,3.9047596,1997,5,25,0,145
5/26/1997,21.092497,7.5044293,0,9.79846315,9.79846315,744.6929488,17.35985929,7.983834257,1.270379514,3.9047596,1997,5,26,0,146
5/27/1997,20.985008,6.947302,0,9.466155,9.466155,754.1591038,17.838528,7.504447543,0.783550228,3.9047596,1997,5,27,0,147
5/28/1997,15.490943,6.4833164,0,6.4871297,6.4871297,760.6462335,17.75141414,7.297153314,0.630399157,3.9047596,1997,5,28,0,148
5/29/1997,19.33886,4.8394074,0,7.5891337,7.5891337,768.2353672,18.51126114,6.824859371,0.072576357,0.27162504,1997,5,29,0,149
5/30/1997,19.59235,5.914674,0,8.253512,8.253512,776.4888792,18.71360714,6.8310563,0.065641091,0.27162504,1997,5,30,0,150
5/31/1997,17.530972,7.0315967,0,7.78128435,7.78128435,784.2701636,18.979672,6.528670971,0.038803577,0.27162504,1997,5,31,0,151
6/1/1997,10.607122,4.9540095,0.95144033,3.28056575,3.28056575,787.5507293,17.80539314,6.2392479,0.135920047,0.95144033,1997,6,1,0,152
6/2/1997,18.485092,7.397577,0.1386317,8.4413345,8.4413345,795.9920638,17.43290671,6.223983286,0.155724576,0.95144033,1997,6,2,0,153
6/3/1997,19.167814,10.969801,1.7651815,10.5688075,10.5688075,806.5608713,17.17330757,6.798626,0.407893361,1.7651815,1997,6,3,0,154
6/4/1997,21.727892,9.620545,0.4109744,11.1742185,11.1742185,817.7350898,18.06430029,7.246801514,0.46660399,1.7651815,1997,6,4,0,155
6/5/1997,22.521547,11.371076,0,12.4463115,12.4463115,830.1814013,18.51896986,8.179897029,0.46660399,1.7651815,1997,6,5,0,156
6/6/1997,22.986206,12.256323,3.7987275,13.1212645,13.1212645,843.3026658,19.00380643,9.085846886,1.009279347,3.7987275,1997,6,6,0,157
6/7/1997,26.334324,11.4962635,0.23614979,14.41529375,14.41529375,857.7179596,20.26142814,9.723656429,1.043015031,3.7987275,1997,6,7,0,158
6/8/1997,23.331135,14.394446,23.289112,14.3627905,14.3627905,872.0807501,22.07914429,11.07229021,4.234110984,23.289112,1997,6,8,0,159
6/9/1997,23.674566,11.096153,2.8945742,12.8853595,12.8853595,884.9661096,22.82049771,11.60065821,4.627817056,23.289112,1997,6,9,0,160
6/10/1997,26.92732,12.642667,0,15.2849935,15.2849935,900.2511031,23.92899857,11.83963907,4.37564827,23.289112,1997,6,10,0,161
